SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_truck_key,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,8482,W,B7,537214206090,2026091101,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",06:45,06:45,False,1.0,43,,
02N,2982,2,06,486246006000,2026091101,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,44,,
02N,2982,2,06,486226006000,2026091101,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,44,,
02N,2982,2,07,616236014000,2026091101,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,44,,
02N,2982,2,07,616246010000,2026091101,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,2.0,45,,
02N,2982,2,07,617416014000,2026091101,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,2.0,45,,
02N,2982,2,07,617426014000,2026091101,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,2.0,45,,
02N,7371,4,28,583114214100,2026091101,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",23:35,23:35,False,1.0,46,,
02N,7371,4,28,583114214100,2026091101,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",23:35,23:35,False,1.0,46,,
02N,2982,2,07,631426010000,2026090805,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",22:18,22:18,True,1.0,46,,
02N,1000,K,K5,583114214100,2026091101,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:59Z,"Kotani, Miki/小谷 美輝",22:59,22:59,False,1.0,47,,
02N,1000,K,K5,537224207000,2026091101,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",22:59,22:59,False,1.0,47,,
02N,2982,2,07,631426010000,2026090803,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:41Z,"Kotani, Miki/小谷 美輝",19:27,19:27,True,1.0,47,,
02N,8482,W,B7,582114202000,2026091102,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-10T10:50:38Z,"Kotani, Miki/小谷 美輝",06:45,06:45,False,1.0,48,,
02N,8482,W,B3,581167801100,2026091102,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",18:46,18:46,False,1.0,48,,
02N,8482,W,B7,537224207090,2026091102,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",06:45,06:45,False,1.0,48,,
02N,8482,W,B7,537214206090,2026082401,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",06:45,06:45,False,2.0,48,,
02N,1000,K,K5,583114214100,2026091001,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",22:59,22:59,False,1.0,49,,
02N,2982,2,W5,671456020000,2026091103,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,49,,
02N,2982,2,W5,671466020000,2026091103,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,49,,
02N,2982,2,07,617756002000,2026091103,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:38Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,49,,
02N,2982,2,07,631426011000,2026091201,1000,N,444,1,,72.919,515,1,Q10-A-30,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,2.0,50,,
02N,2982,2,06,486246006000,2026091201,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,2.0,50,,
02N,2982,2,06,486236006000,2026091201,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,2.0,50,,
02N,2982,2,06,486226006000,2026091201,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,3.0,51,,
02N,2982,2,06,486216006000,2026091201,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,3.0,51,,
02N,2982,2,07,631436012000,2026091201,1000,N,445,1,,72.909,515,1,Q10-A-7,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,3.0,51,,
02N,2982,2,07,616236014000,2026091201,1000,N,431,1,,72.908,500,1,Q10-B-7,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,4.0,52,,
02N,2982,2,07,616246010000,2026091201,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:31Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,4.0,52,,
02N,2982,2,07,617416014000,2026091201,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:34Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,4.0,52,,
02N,2982,2,07,617416014000,2026091201,1000,N,437,2,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:34Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,5.0,53,,
02N,2982,2,07,617426014000,2026091201,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,5.0,53,,
02N,2982,2,07,617426014000,2026091201,1000,N,438,2,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,5.0,53,,
02N,8482,W,B3,581167801100,2026091401,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",18:46,18:46,False,1.0,54,,
02N,8482,W,B7,581167801100,2026091401,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",06:45,06:45,False,1.0,54,,
02N,8482,W,B7,537224207090,2026091401,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",06:45,06:45,False,1.0,54,,
02N,1000,D,2P,631426010000,2026091101,829,L,443,1,,16.6502,1000,1,Q9-A-9,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",07:10,07:10,True,1.0,55,,
02N,1000,D,2P,631426010000,2026090801,829,L,443,1,,16.6502,1000,1,Q9-A-9,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",07:10,07:10,True,1.0,56,,
02N,2982,2,07,5831160F1000,2026090901,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:25Z,"Kotani, Miki/小谷 美輝",17:00,17:00,,,57,22.0,
02N,2982,2,07,5831160F1000,2026091001,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",17:00,17:00,,,57,22.0,
02N,2982,2,07,5831160F1000,2026091101,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",17:00,17:00,,,58,23.0,
02N,2982,2,07,5831160F1000,2026091201,1000,N,248,1,,72.918,600,5,Q10-B-23,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",17:00,17:00,,,58,23.0,
02N,2982,2,07,5831160F4000,2026090801,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:26Z,"Kotani, Miki/小谷 美輝",17:00,17:00,,,59,24.0,
02N,2982,2,07,5831160F4000,2026091001,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",17:00,17:00,,,59,24.0,
02N,2982,2,07,5831160F4000,2026091201,1000,N,250,1,,72.917,600,5,Q10-A-27,日野,未,2026-09-10T10:51:27Z,"Kotani, Miki/小谷 美輝",17:00,17:00,,,60,25.0,
02N,1000,H,1W,572411101000,2026090401,829,L,327,1,,168.3902,800,7,M12-B-17,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,61,4.0,
02N,1000,D,2P,631496003000,2026090801,829,L,472,3,,119.43,600,11,Q11-C-A,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",07:10,07:10,,,62,1.0,
02N,1000,D,2P,631496003000,2026090801,829,L,472,3,,119.43,600,11,Q11-C-A,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",07:10,07:10,,,62,1.0,
02N,1000,D,2P,631496003000,2026090801,829,L,472,3,,119.43,600,11,Q11-C-A,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",07:10,07:10,,,62,1.0,
02N,1000,D,2P,631486005000,2026090801,829,L,471,3,,26.2802,600,11,Q8-A-A,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",07:10,07:10,,,62,1.0,
02N,1000,D,2P,631486005000,2026090801,829,L,471,3,,26.2802,600,11,Q8-A-A,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",07:10,07:10,,,63,2.0,
02N,1000,D,2P,631486005000,2026090801,829,L,471,3,,26.2802,600,11,Q8-A-A,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",07:10,07:10,,,63,2.0,
02N,2982,2,07,631486005000,2026091201,1000,N,471,1,,72.904,600,11,Q10-A-3,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",17:00,17:00,,,64,4.0,
02N,2982,2,07,631496003000,2026091201,1000,N,472,1,,72.903,600,11,Q10-A-1,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",17:00,17:00,,,64,4.0,
02N,8482,W,B7,551124202000,2026082101,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",06:45,06:45,,,65,11.0,
02N,8482,W,B7,551124202000,2026082402,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",06:45,06:45,,,65,11.0,
02N,8482,W,B7,551124202000,2026082502,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",06:45,06:45,,,66,12.0,
02N,8482,W,B7,551124202000,2026082601,1000,N,716,1,,16.6501,830,17,Q9-A-5,TMK,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",06:45,06:45,,,66,12.0,
02N,1000,H,1W,582111190500,2026090101,829,L,544,1,,346.501,600,17,C12-B-2,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,67,123.0,
02N,1000,H,1W,551115010000,2026082601,829,L,749,1,,168.3901,600,17,N12-A-8,元町,未,2026-09-10T10:50:42Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,67,123.0,
02N,1000,K,K5,551124202000,2026082601,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,67,123.0,
02N,1000,K,K5,551124202000,2026082801,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,68,124.0,
02N,1000,K,K5,551124202000,2026083101,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,68,124.0,
02N,1000,K,K5,551124202000,2026090201,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,69,125.0,
02N,1000,K,K5,551124202000,2026090301,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,69,125.0,
02N,1000,K,K5,551124202000,2026090501,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,70,126.0,
02N,1000,K,K5,551124202000,2026090701,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,70,126.0,
02N,1000,K,K5,551124202000,2026090801,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,71,127.0,
02N,1000,K,K5,551124202000,2026090901,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,71,127.0,
02N,1000,K,K5,551124202000,2026091001,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,72,128.0,
02N,1000,K,K5,551124202000,2026091101,829,L,716,1,,16.6501,830,17,Q9-A-5,高岡,未,2026-09-10T10:50:56Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,72,128.0,
02N,1000,K,K5,551124201000,2026082601,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,73,129.0,
02N,1000,K,K5,551124201000,2026082601,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,73,129.0,
02N,1000,K,K5,551124201000,2026082601,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,74,130.0,
02N,1000,K,K5,551124201000,2026082701,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,74,130.0,
02N,1000,K,K5,551124201000,2026082701,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,75,131.0,
02N,1000,K,K5,551124201000,2026082701,829,L,715,3,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,75,131.0,
02N,1000,K,K5,551124201000,2026082801,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,76,132.0,
02N,1000,K,K5,551124201000,2026082801,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,76,132.0,
02N,1000,K,K5,551124201000,2026083101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,77,133.0,
02N,1000,K,K5,551124201000,2026083101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,77,133.0,
02N,1000,K,K5,551124201000,2026090101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,78,134.0,
02N,1000,K,K5,551124201000,2026090101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,78,134.0,
02N,1000,K,K5,551124201000,2026090201,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,79,135.0,
02N,1000,K,K5,551124201000,2026090201,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,79,135.0,
02N,1000,K,K5,551124201000,2026090301,829,L,715,1,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,80,136.0,
02N,1000,K,K5,551124201000,2026090401,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,80,136.0,
02N,1000,K,K5,551124201000,2026090401,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:53Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,81,137.0,
02N,1000,K,K5,551124201000,2026090501,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,81,137.0,
02N,1000,K,K5,551124201000,2026090501,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,82,138.0,
02N,1000,K,K5,551124201000,2026090701,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,82,138.0,
02N,1000,K,K5,551124201000,2026090701,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,83,139.0,
02N,1000,K,K5,551124201000,2026090801,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,83,139.0,
02N,1000,K,K5,551124201000,2026090801,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,84,140.0,
02N,1000,K,K5,551124201000,2026090901,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,84,140.0,
02N,1000,K,K5,551124201000,2026090901,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,85,141.0,
02N,1000,K,K5,551124201000,2026091001,829,L,715,1,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,85,141.0,
02N,1000,K,K5,551124201000,2026091101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,86,142.0,
02N,1000,K,K5,551124201000,2026091101,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:55Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,86,142.0,
02N,7371,4,21,551124202000,2026090701,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,87,143.0,
02N,7371,4,21,551124202000,2026090901,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,87,143.0,
02N,7371,4,21,551124202000,2026091001,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,88,144.0,
02N,7371,4,61,551124202000,2026090801,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,88,144.0,
02N,7371,4,61,551124202000,2026090901,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,89,145.0,
02N,7371,4,61,551124202000,2026091001,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,89,145.0,
02N,7371,4,61,551124202000,2026091101,1000,N,716,1,,16.6501,830,17,Q9-A-5,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,90,146.0,
02N,7371,4,21,551124201000,2026090701,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:08Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,90,146.0,
02N,7371,4,21,551124201000,2026090701,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:08Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,91,147.0,
02N,7371,4,21,551124201000,2026090801,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,91,147.0,
02N,7371,4,21,551124201000,2026090801,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,92,148.0,
02N,7371,4,21,551124201000,2026090901,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,92,148.0,
02N,7371,4,21,551124201000,2026091001,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,93,149.0,
02N,7371,4,21,551124201000,2026091001,1000,N,715,2,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:09Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,93,149.0,
02N,7371,4,21,551124201000,2026091101,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:10Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,94,150.0,
02N,7371,4,61,551124201000,2026090901,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,94,150.0,
02N,7371,4,61,551124201000,2026091101,1000,N,715,1,,16.65,830,17,Q9-A-1,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",23:35,23:35,,,95,151.0,
02N,1000,H,9P,538125020000,2026091001,829,L,410,1,,227.701,1050,18,J12-B-16,元町,未,2026-09-10T10:50:44Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,96,1.0,
02N,1000,H,9P,538115019000,2026091001,829,L,409,1,,227.7,1050,18,J12-B-14,元町,未,2026-09-10T10:50:44Z,"Kotani, Miki/小谷 美輝",22:59,22:59,,,96,1.0,
02N,2982,2,W5,671456020000,2026090801,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,97,,
02N,2982,2,07,617756002000,2026090801,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,97,,
02N,2982,2,07,617766003000,2026090801,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,97,,
02N,2982,2,07,617766004000,2026090801,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,97,,
02N,2982,2,W5,671456020000,2026090901,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,98,,
02N,2982,2,W5,671466020000,2026090901,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,98,,
02N,2982,2,07,617756002000,2026090901,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,98,,
02N,2982,2,07,617766003000,2026090901,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,98,,
02N,2982,2,W5,671456020000,2026091201,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,99,,
02N,2982,2,W5,671466020000,2026091201,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,99,,
02N,2982,2,07,617756002000,2026091201,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:38Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,99,,
02N,2982,2,07,617766003000,2026091201,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,99,,
02N,2982,2,W5,671466020000,2026091101,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,100,,
02N,2982,2,07,617756002000,2026091101,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:38Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,1.0,100,,
02N,2982,2,07,617756003000,2026091201,1000,N,441,1,,72.901,500,21,Q10-B-B,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,2.0,100,,
02N,2982,2,07,617766004000,2026091201,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",17:00,17:00,False,2.0,100,,
02N,1000,D,1P,671466020000,2026090701,829,L,478,1,,62.112,500,21,Q10-E-21,三栄,未,2026-09-10T10:51:02Z,"Kotani, Miki/小谷 美輝",07:10,07:10,False,1.0,101,,
